date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:41:29	44983/44983	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:32%20GMT	http://ndesaintheme.com/themes/apricot/invoice.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/invoice.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:29	45251/45251	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:18%20GMT	http://ndesaintheme.com/themes/apricot/pricing_table.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/pricing_table.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:29	44774/44774	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:12%20GMT	http://ndesaintheme.com/themes/apricot/time-line.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/time-line.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:29	2679/2679	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:56%20GMT	http://ndesaintheme.com/themes/apricot/404.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/404.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:29	2679/2679	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:56%20GMT	http://ndesaintheme.com/themes/apricot/500.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/500.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:30	4074/4074	------	200	untouched ('OK')	text/html	date:Sun,%2001%20Jun%202014%2007:24:26%20GMT	http://ndesaintheme.com/themes/apricot/lock-screen.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/lock-screen.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:30	7730/7730	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:22%20GMT	http://ndesaintheme.com/themes/apricot/login.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/login.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:30	50574/50574	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:48%20GMT	http://ndesaintheme.com/themes/apricot/element.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/element.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:30	60582/60582	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:50%20GMT	http://ndesaintheme.com/themes/apricot/button.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/button.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:30	54208/54208	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:58%20GMT	http://ndesaintheme.com/themes/apricot/wizard.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/wizard.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:30	43420/43420	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:50%20GMT	http://ndesaintheme.com/themes/apricot/calendar.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/calendar.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:30	270413/270413	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:12%20GMT	http://ndesaintheme.com/themes/apricot/tree.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/tree.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:30	48516/48516	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:42%20GMT	http://ndesaintheme.com/themes/apricot/grids.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/grids.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:30	43233/43233	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:48%20GMT	http://ndesaintheme.com/themes/apricot/chart.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/chart.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:31	50558/50558	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:10%20GMT	http://ndesaintheme.com/themes/apricot/typhography.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/typhography.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:31	64704/64704	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:44%20GMT	http://ndesaintheme.com/themes/apricot/form-element.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/form-element.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:31	59722/59722	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:54%20GMT	http://ndesaintheme.com/themes/apricot/andvance-form.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/andvance-form.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:31	46593/46593	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:12%20GMT	http://ndesaintheme.com/themes/apricot/text-editor.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/text-editor.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:31	45226/45226	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:46%20GMT	http://ndesaintheme.com/themes/apricot/file-upload.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/file-upload.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:31	53036/53036	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:14%20GMT	http://ndesaintheme.com/themes/apricot/table-static.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/table-static.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:31	58853/58853	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:14%20GMT	http://ndesaintheme.com/themes/apricot/table-dynamic.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/table-dynamic.html	(from http://ndesaintheme.com/themes/apricot/)
14:41:31	41451/41451	------	200	untouched ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:20%20GMT	http://ndesaintheme.com/themes/apricot/map.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/map.html	(from http://ndesaintheme.com/themes/apricot/)
14:44:59	20665/20665	------	200	untouched ('')	application/javascript	date:Thu,%2022%20May%202014%2001:11:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/progress-bar/src/jquery.velocity.min.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/progress-bar/src/jquery.velocity.min.js	(from http://ndesaintheme.com/themes/apricot/)
14:44:59	3824/3824	------	200	untouched ('')	application/javascript	date:Thu,%2022%20May%202014%2001:11:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/progress-bar/number-pb.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/progress-bar/number-pb.js	(from http://ndesaintheme.com/themes/apricot/)
14:44:59	1410/1410	------	200	untouched ('')	application/javascript	date:Fri,%2023%20May%202014%2008:09:54%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/progress-bar/progress-app.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/progress-bar/progress-app.js	(from http://ndesaintheme.com/themes/apricot/)
14:44:59	326/326	------	200	untouched ('')	application/javascript	date:Fri,%2023%20May%202014%2008:22:34%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/preloader.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/preloader.js	(from http://ndesaintheme.com/themes/apricot/)
14:44:59	55244/55244	------	200	untouched ('')	application/javascript	date:Mon,%2012%20May%202014%2001:51:56%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/bootstrap.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/bootstrap.js	(from http://ndesaintheme.com/themes/apricot/)
14:45:00	3731/3731	------	200	untouched ('')	application/javascript	date:Tue,%2020%20May%202014%2004:10:16%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/app.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/app.js	(from http://ndesaintheme.com/themes/apricot/)
14:45:00	4148/4148	------	200	untouched ('')	application/javascript	date:Thu,%2015%20May%202014%2005:09:20%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/load.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/load.js	(from http://ndesaintheme.com/themes/apricot/)
14:45:00	7787/7787	------	200	untouched ('')	application/javascript	date:Wed,%2028%20May%202014%2003:21:44%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/main.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/main.js	(from http://ndesaintheme.com/themes/apricot/)
14:45:00	34097/34097	------	200	untouched ('')	application/javascript	date:Thu,%2015%20May%202014%2005:12:08%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/chart/jquery.flot.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/chart/jquery.flot.js	(from http://ndesaintheme.com/themes/apricot/)
14:45:00	1236/1236	------	200	untouched ('')	application/javascript	date:Thu,%2015%20May%202014%2005:13:46%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/chart/jquery.flot.resize.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/chart/jquery.flot.resize.js	(from http://ndesaintheme.com/themes/apricot/)
14:45:00	565/565	------	200	untouched ('')	application/javascript	date:Thu,%2015%20May%202014%2005:14:16%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/chart/realTime.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/chart/realTime.js	(from http://ndesaintheme.com/themes/apricot/)
14:45:00	5108/5108	------	200	untouched ('')	application/javascript	date:Fri,%2023%20May%202014%2006:54:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/speed/canvasgauge-coustom.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/speed/canvasgauge-coustom.js	(from http://ndesaintheme.com/themes/apricot/)
14:45:00	8308/8308	------	200	untouched ('')	application/javascript	date:Wed,%2021%20May%202014%2005:28:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/countdown/jquery.countdown.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/countdown/jquery.countdown.js	(from http://ndesaintheme.com/themes/apricot/)
14:45:00	9863/9863	------	200	untouched ('')	application/javascript	date:Thu,%2022%20May%202014%2002:00:46%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/jhere-custom.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/jhere-custom.js	(from http://ndesaintheme.com/themes/apricot/)
14:45:20	72069/72069	------	200	untouched ('')	image/jpeg	date:Thu,%2015%20May%202014%2007:49:10%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/bg.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/bg.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	393/393	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20May%202014%2005:24:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg5.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg5.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	435/435	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20May%202014%2005:30:20%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg2.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg2.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	411/411	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20May%202014%2005:29:42%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	1004/1004	------	200	untouched ('')	image/png	date:Mon,%2012%20May%202014%2001:51:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/giftly.png	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/giftly.png	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	134827/134827	------	200	untouched ('')	image/png	date:Mon,%2012%20May%202014%2001:51:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/bg3.png	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/bg3.png	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	601/601	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20May%202014%2005:41:44%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg8.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg8.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	555/555	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20May%202014%2005:42:28%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg9.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg9.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	527/527	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20May%202014%2005:44:12%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg10.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg10.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	482/482	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20May%202014%2005:44:54%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg11.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg11.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	546/546	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20May%202014%2005:46:06%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg12.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg12.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	485/485	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20May%202014%2005:47:28%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg13.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg13.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	1180/1180	------	200	untouched ('')	image/png	date:Wed,%2028%20May%202014%2003:44:04%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/search-dark.png	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/search-dark.png	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	1188/1188	------	200	untouched ('')	image/png	date:Wed,%2028%20May%202014%2003:43:24%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/search-white.png	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/search-white.png	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	4250/4250	------	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/images/search-icon.png	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/images/search-icon.html	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	4250/4250	------	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.eot	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.html	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	4250/4250	------	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.eot?	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfontd41d.html	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	4250/4250	------	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.woff	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont-2.html	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	4250/4250	------	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.ttf	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont-3.html	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	4250/4250	------	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.svg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont-4.html	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	4250/4250	------	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/images/bg_grad.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/images/bg_grad.html	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:45:20	4193/4193	------	200	untouched ('OK')	text/css	date:Wed,%2021%20May%202014%2002:40:40%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/skin-select/skin-select.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/skin-select/skin-select.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:20	21658/21658	------	200	untouched ('OK')	text/css	date:Mon,%2012%20May%202014%2001:49:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/font-awesome.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/font-awesome.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:20	23361/23361	------	200	untouched ('OK')	text/css	date:Thu,%2022%20May%202014%2001:38:56%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/entypo-icon.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/entypo-icon.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:20	2738/2738	------	200	untouched ('OK')	text/css	date:Thu,%2022%20May%202014%2001:45:56%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/maki-icons.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/maki-icons.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:21	5510/5510	------	200	untouched ('OK')	text/css	date:Mon,%2012%20May%202014%2001:49:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/weather-icons.min.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/weather-icons.min.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:21	5556/5556	------	200	untouched ('OK')	text/css	date:Mon,%2012%20May%202014%2001:49:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/dripicon.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/dripicon.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:21	567/567	------	200	untouched ('OK')	text/css	date:Thu,%2022%20May%202014%2001:57:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/open-sans.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/open-sans.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:21	2270/2270	------	200	untouched ('OK')	text/css	date:Fri,%2004%20Jul%202014%2006:29:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/awwwards.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/awwwards.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:21	1767/1767	------	200	untouched ('OK')	text/css	date:Mon,%2012%20May%202014%2001:53:40%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/pnotify/jquery.pnotify.default.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/pnotify/jquery.pnotify.default.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:21	9464/9464	------	200	untouched ('OK')	text/css	date:Wed,%2021%20May%202014%2002:43:36%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/tip/tooltipster.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/tip/tooltipster.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:21	1210/1210	------	200	untouched ('OK')	text/css	date:Fri,%2023%20May%202014%2002:16:50%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/pace/themes/pace-theme-center-simple.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/pace/themes/pace-theme-center-simple.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:21	4198/4198	------	200	untouched ('OK')	text/css	date:Thu,%2029%20May%202014%2006:57:34%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/slidebars/slidebars.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/slidebars/slidebars.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:21	1306/1306	------	200	untouched ('OK')	text/css	date:Mon,%2012%20May%202014%2001:53:06%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/gage/jquery.easy-pie-chart.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/gage/jquery.easy-pie-chart.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:45:22	20335/20335	------	200	untouched ('')	application/vnd.ms-fontobject	date:Thu,%2013%20Feb%202014%2002:24:42%20GMT	http://ndesaintheme.com/themes/apricot/assets/fonts/glyphicons-halflings-regular.eot	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/fonts/glyphicons-halflings-regular.eot	(from http://ndesaintheme.com/themes/apricot/assets/css/bootstrap.css)
