date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:23:31	43420/43420	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:50%20GMT	http://ndesaintheme.com/themes/apricot/calendar.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/calendar.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:32	270413/270413	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:12%20GMT	http://ndesaintheme.com/themes/apricot/tree.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/tree.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:32	48516/48516	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:42%20GMT	http://ndesaintheme.com/themes/apricot/grids.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/grids.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:32	43233/43233	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:48%20GMT	http://ndesaintheme.com/themes/apricot/chart.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/chart.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:33	50558/50558	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:10%20GMT	http://ndesaintheme.com/themes/apricot/typhography.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/typhography.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:33	64704/64704	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:44%20GMT	http://ndesaintheme.com/themes/apricot/form-element.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/form-element.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:34	59722/59722	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:54%20GMT	http://ndesaintheme.com/themes/apricot/andvance-form.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/andvance-form.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:34	46593/46593	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:12%20GMT	http://ndesaintheme.com/themes/apricot/text-editor.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/text-editor.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:35	45226/45226	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:38:46%20GMT	http://ndesaintheme.com/themes/apricot/file-upload.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/file-upload.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:35	53036/53036	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:14%20GMT	http://ndesaintheme.com/themes/apricot/table-static.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/table-static.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:35	58853/58853	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:14%20GMT	http://ndesaintheme.com/themes/apricot/table-dynamic.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/table-dynamic.html	(from http://ndesaintheme.com/themes/apricot/)
14:23:36	41451/41451	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2006:39:20%20GMT	http://ndesaintheme.com/themes/apricot/map.html	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/map.html	(from http://ndesaintheme.com/themes/apricot/)
14:24:59	20665/20665	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20May%202014%2001:11:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/progress-bar/src/jquery.velocity.min.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/progress-bar/src/jquery.velocity.min.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:00	3824/3824	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20May%202014%2001:11:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/progress-bar/number-pb.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/progress-bar/number-pb.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:01	1410/1410	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2023%20May%202014%2008:09:54%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/progress-bar/progress-app.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/progress-bar/progress-app.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:01	326/326	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2023%20May%202014%2008:22:34%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/preloader.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/preloader.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:02	55244/55244	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2012%20May%202014%2001:51:56%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/bootstrap.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/bootstrap.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:02	3731/3731	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20May%202014%2004:10:16%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/app.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/app.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:02	4148/4148	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2015%20May%202014%2005:09:20%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/load.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/load.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:03	7787/7787	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20May%202014%2003:21:44%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/main.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/main.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:03	34097/34097	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2015%20May%202014%2005:12:08%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/chart/jquery.flot.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/chart/jquery.flot.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:03	1236/1236	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2015%20May%202014%2005:13:46%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/chart/jquery.flot.resize.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/chart/jquery.flot.resize.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:04	565/565	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2015%20May%202014%2005:14:16%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/chart/realTime.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/chart/realTime.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:04	5108/5108	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2023%20May%202014%2006:54:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/speed/canvasgauge-coustom.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/speed/canvasgauge-coustom.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:05	8308/8308	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20May%202014%2005:28:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/countdown/jquery.countdown.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/countdown/jquery.countdown.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:07	9863/9863	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20May%202014%2002:00:46%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/jhere-custom.js	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/jhere-custom.js	(from http://ndesaintheme.com/themes/apricot/)
14:25:27	393/393	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202014%2005:24:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg5.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg5.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:28	435/435	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202014%2005:30:20%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg2.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg2.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:28	411/411	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202014%2005:29:42%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:29	1004/1004	---M--	200	added ('OK')	image/png	date:Mon,%2012%20May%202014%2001:51:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/giftly.png	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/giftly.png	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:29	72069/72069	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20May%202014%2007:49:10%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/bg.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/bg.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:30	601/601	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202014%2005:41:44%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg8.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg8.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:30	555/555	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202014%2005:42:28%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg9.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg9.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:30	527/527	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202014%2005:44:12%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg10.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg10.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:31	482/482	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202014%2005:44:54%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg11.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg11.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:31	546/546	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202014%2005:46:06%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg12.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg12.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:31	485/485	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202014%2005:47:28%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/small-bg13.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/small-bg13.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:32	1180/1180	---M--	200	added ('OK')	image/png	date:Wed,%2028%20May%202014%2003:44:04%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/search-dark.png	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/search-dark.png	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:32	1188/1188	---M--	200	added ('OK')	image/png	date:Wed,%2028%20May%202014%2003:43:24%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/search-white.png	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/search-white.png	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:32	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/images/search-icon.png	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/images/search-icon.png	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:33	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.eot	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.eot	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:33	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.eot?	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfontd41d.eot	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:34	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.woff	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.woff	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:34	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.ttf	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.ttf	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:35	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.svg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/font/bebasneue-webfont.svg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:35	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:03:41%20GMT	http://ndesaintheme.com/themes/apricot/assets/images/bg_grad.jpg	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/images/bg_grad.jpg	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:35	134827/134827	---M--	200	added ('OK')	image/png	date:Mon,%2012%20May%202014%2001:51:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/img/bg3.png	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/img/bg3.png	(from http://ndesaintheme.com/themes/apricot/assets/css/style.css)
14:25:36	4193/4193	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20May%202014%2002:40:40%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/skin-select/skin-select.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/skin-select/skin-select.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:36	21658/21658	---MCZ	200	added ('OK')	text/css	date:Mon,%2012%20May%202014%2001:49:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/font-awesome.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/font-awesome.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:37	23361/23361	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20May%202014%2001:38:56%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/entypo-icon.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/entypo-icon.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:37	2738/2738	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20May%202014%2001:45:56%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/maki-icons.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/maki-icons.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:37	5510/5510	---MCZ	200	added ('OK')	text/css	date:Mon,%2012%20May%202014%2001:49:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/weather-icons.min.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/weather-icons.min.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:38	5556/5556	---MCZ	200	added ('OK')	text/css	date:Mon,%2012%20May%202014%2001:49:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/dripicon.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/dripicon.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:38	567/567	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20May%202014%2001:57:52%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/open-sans.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/open-sans.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:38	2270/2270	---MCZ	200	added ('OK')	text/css	date:Fri,%2004%20Jul%202014%2006:29:58%20GMT	http://ndesaintheme.com/themes/apricot/assets/css/awwwards.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/css/awwwards.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:39	1767/1767	---MCZ	200	added ('OK')	text/css	date:Mon,%2012%20May%202014%2001:53:40%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/pnotify/jquery.pnotify.default.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/pnotify/jquery.pnotify.default.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:39	9464/9464	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20May%202014%2002:43:36%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/tip/tooltipster.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/tip/tooltipster.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:40	1210/1210	---MCZ	200	added ('OK')	text/css	date:Fri,%2023%20May%202014%2002:16:50%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/pace/themes/pace-theme-center-simple.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/pace/themes/pace-theme-center-simple.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
14:25:40	4198/4198	---MCZ	200	added ('OK')	text/css	date:Thu,%2029%20May%202014%2006:57:34%20GMT	http://ndesaintheme.com/themes/apricot/assets/js/slidebars/slidebars.css	C:/My%20Websites/bootstarp/ndesaintheme.com/themes/apricot/assets/js/slidebars/slidebars.css	(from http://ndesaintheme.com/themes/apricot/assets/css/loader-style.css)
